rfid_tag_id,reader_id,timestamp,beer_id,beer_name,tap_name
0006546271,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:16:01 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820372,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:15:53 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008822106,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:15:22 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820844,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:14:33 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821226,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:14:01 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820530,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:13:48 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821437,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:13:36 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
"",c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:13:18 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008819912,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:13:07 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0006545262,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:13:00 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008822049,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 22:12:36 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0006552915,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:10:52 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820051,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:10:39 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821372,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:10:06 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0009411889,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:09:43 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008821984,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:09:20 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820005,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:08:37 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0013328542,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 22:08:07 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
95,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 22:07:53 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821282,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:04:53 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821374,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:04:40 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820704,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 22:04:22 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0006542637,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:04:01 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820788,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 22:03:58 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0006545845,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:03:21 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
"",c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:02:40 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008822026,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 22:02:35 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0006545307,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 22:02:26 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0008820729,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:02:17 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008813085,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:01:49 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
"",c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:01:19 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821192,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 22:01:02 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0009528623,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:59:50 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
"",c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:59:22 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008822037,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:59:21 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
"",c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:59:11 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008813260,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:59:00 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0006545830,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:58:53 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820413,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:58:19 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0006542766,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:58:10 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0006561234,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:57:53 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820766,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:57:38 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008822516,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:57:26 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008822490,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:57:04 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0006542647,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:56:37 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008820677,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:56:35 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008819895,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:56:22 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008820541,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:56:05 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0006545845,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:55:52 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820025,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:55:14 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
008813240,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:55:07 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820194,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:54:51 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820388,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:54:47 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0008822110,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:54:34 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0006541770,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:54:14 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0013330083,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:53:51 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0013329113,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:53:42 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821313,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:53:36 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008820585,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:53:13 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008820996,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:52:55 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821398,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:52:41 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0013329884,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:52:34 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0013329180,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:52:27 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008813266,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:52:15 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008820449,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:51:59 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008821726,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:51:58 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0006542792,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:51:41 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820416,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:51:20 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008820835,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:51:13 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008821132,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:50:53 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0009411932,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:50:34 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820416,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:50:33 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008820650,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:50:19 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820959,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:50:18 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008821560,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:49:56 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0013329165,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:49:54 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
"",c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:49:44 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820169,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:49:32 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0006541766,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:49:13 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0013328310,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:49:07 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008821904,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:48:43 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0009411932,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:47:46 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820704,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:47:15 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820326,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:46:49 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820907,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:46:41 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820844,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:46:12 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0009526172,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:45:59 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
"",c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:45:38 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
"",c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:45:14 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
"",c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:44:52 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008822110,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:44:19 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0006546271,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:43:26 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820585,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:42:35 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0008820973,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:42:16 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
"",c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:41:47 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0006552915,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:41:43 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0006542761,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:41:43 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0013328537,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:40:35 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821050,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:40:23 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008821726,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:40:02 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008820539,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:39:42 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008822025,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:39:19 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821278,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:39:04 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821455,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:38:29 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0009389087,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:37:51 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0013329106,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:37:46 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820835,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:37:19 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0000000000,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:37:02 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008820901,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:37:02 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008821398,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:36:30 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0013329879,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:36:16 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0013329884,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:36:12 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008822049,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:35:56 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0009392301,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:35:42 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008821014,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:35:18 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008820978,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:35:05 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008821450,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:34:58 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008820766,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:34:51 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0008820107,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:34:27 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008813316,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:34:24 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008821721,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:34:13 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820452,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:34:10 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0009537945,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:34:02 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008822037,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:33:50 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0009411979,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:33:30 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008820907,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:33:06 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820978,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:32:52 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
0013328310,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:32:05 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008820853,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:31:44 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008821661,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:31:39 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008821000,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:31:29 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820405,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:31:09 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008820005,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:30:53 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0000000000,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:30:21 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0009411932,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:30:20 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008821810,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:30:12 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008822120,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:29:45 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820973,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:29:34 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0009411918,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:29:04 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0008822512,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:28:51 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008822066,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:28:43 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0006542791,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:28:31 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
0008820581,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:28:30 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008821372,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:28:16 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0013328537,c9f9b211f41398cb73a2e3e41ad8d15a,2013-03-09 21:27:56 -0800,f2f074eb0297032cf10dce288f51f343,Bexley's Porter,Indoor Tap 4
000882050,c9f9b211f41398cb73a2e3e41ad8c899,2013-03-09 21:27:49 -0800,f2f074eb0297032cf10dce288f52472c,Belgian Porter,Indoor Tap 6
0006545262,c9f9b211f41398cb73a2e3e41ad8da00,2013-03-09 21:27:36 -0800,c9f9b211f41398cb73a2e3e41afa5b27,Todd Rungren Rye-Saison,Indoor Tap 3
0008813240,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:27:32 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008821132,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:27:15 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0008822141,c9f9b211f41398cb73a2e3e41ad8dd30,2013-03-09 21:27:03 -0800,c9f9b211f41398cb73a2e3e41af42b06,Leggy Blonde,Indoor Tap 2
0006541764,c9f9b211f41398cb73a2e3e41ad8bb98,2013-03-09 21:26:48 -0800,f2f074eb0297032cf10dce288f52ced1,The Cyclhops Imperial IPA,Indoor Tap 7
0006541759,c9f9b211f41398cb73a2e3e41ad8d0ce,2013-03-09 21:26:48 -0800,f2f074eb0297032cf10dce288f51f9bb,The Skeptic Red IPA,Indoor Tap 5
0008821437,c9f9b211f41398cb73a2e3e41ad8b3a8,2013-03-09 21:26:24 -0800,f2f074eb0297032cf10dce288f5320ac,Hop for the best IPA,Indoor Tap 8
0008821929,c9f9b211f41398cb73a2e3e41ad8e99c,2013-03-09 21:26:21 -0800,c9f9b211f41398cb73a2e3e41aef548b,Fool's Gold Sour Blonde,Indoor Tap 1
